RegionID,SizeRank,RegionName,RegionType,StateName,31/01/2000,29/02/2000,31/03/2000,30/04/2000,31/05/2000,30/06/2000,31/07/2000,31/08/2000,30/09/2000,31/10/2000,30/11/2000,31/12/2000,31/01/2001,28/02/2001,31/03/2001,30/04/2001,31/05/2001,30/06/2001,31/07/2001,31/08/2001,30/09/2001,31/10/2001,30/11/2001,31/12/2001,31/01/2002,28/02/2002,31/03/2002,30/04/2002,31/05/2002,30/06/2002,31/07/2002,31/08/2002,30/09/2002,31/10/2002,30/11/2002,31/12/2002,31/01/2003,28/02/2003,31/03/2003,30/04/2003,31/05/2003,30/06/2003,31/07/2003,31/08/2003,30/09/2003,31/10/2003,30/11/2003,31/12/2003,31/01/2004,29/02/2004,31/03/2004,30/04/2004,31/05/2004,30/06/2004,31/07/2004,31/08/2004,30/09/2004,31/10/2004,30/11/2004,31/12/2004,31/01/2005,28/02/2005,31/03/2005,30/04/2005,31/05/2005,30/06/2005,31/07/2005,31/08/2005,30/09/2005,31/10/2005,30/11/2005,31/12/2005,31/01/2006,28/02/2006,31/03/2006,30/04/2006,31/05/2006,30/06/2006,31/07/2006,31/08/2006,30/09/2006,31/10/2006,30/11/2006,31/12/2006,31/01/2007,28/02/2007,31/03/2007,30/04/2007,31/05/2007,30/06/2007,31/07/2007,31/08/2007,30/09/2007,31/10/2007,30/11/2007,31/12/2007,31/01/2008,29/02/2008,31/03/2008,30/04/2008,31/05/2008,30/06/2008,31/07/2008,31/08/2008,30/09/2008,31/10/2008,30/11/2008,31/12/2008,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022
394468,198,"Claremont, NH",Msa,NH,100566,100889,101259,102028,102951,103993,105076,106002,106792,107743,108586,109638,110376,111457,112256,113289,114200,115234,116193,116820,117529,118231,119311,120459,121624,123003,124189,125409,126336,127410,128547,129723,130887,132019,133025,134090,134958,135799,136487,137155,138202,139271,140547,142131,144167,146497,147940,149183,151818,155263,158569,160548,162506,164941,167261,168952,170484,171931,173979,175969,177844,179532,181047,182673,184421,186055,187592,188782,189921,191118,192319,193539,194432,194887,195092,195004,195093,196095,197530,199447,200379,200988,201074,201304,201454,201659,201868,202400,202635,202591,202136,202280,202477,202816,203056,203431,204010,203904,203667,202968,202042,200697,199403,198571,198126,197479,196783,196018,195729,195336,194713,193639,192084,190376,188668,187464,186497,185728,185195,184944,184667,184510,184352,184438,184273,183864,183492,183243,183195,182958,182721,182293,181744,181129,180541,180184,180151,180257,180120,179773,179351,179145,178951,178785,178668,178556,178477,178534,178786,179024,179214,179447,179718,179968,180019,180136,180159,180274,180501,180942,181417,181779,182008,182237,182479,182763,183045,183433,183827,184279,184801,185455,186060,186573,187293,187816,188374,188332,188428,188502,188990,189396,189955,190417,191378,192148,192730,192801,192768,192821,192754,192677,192478,192610,193055,193939,195145,196041,196701,196897,197043,197148,197817,198648,199493,199904,200568,201324,202326,203291,204257,204938,205307,205664,205982,206371,206635,207128,208176,209476,210534,211320,211728,212376,213005,214027,214809,215583,216069,216535,216984,217818,218884,220005,221119,222264,223331,224146,224638,225134,225764,226283,226819,227224,227842,228324,229705,231613,233775,236498,239823,243258,247022,250846,255257,258624,262138,266392,272166,279619,285214,291109,296352,304942,311159,317519,320600
394361,199,"Barnstable Town, MA",Msa,MA,200382,201410,202613,205224,208179,211445,214425,217314,220153,223226,225694,227812,229857,232635,236525,239994,243480,246567,250174,254581,258456,262609,266287,269944,273052,276150,278676,281748,284679,288717,292866,297632,302569,308006,314923,320911,326465,330349,336044,341713,347047,351065,354860,358927,363181,367472,371265,374847,378724,383149,387180,391110,395341,398984,402858,407145,412289,416880,420402,423330,426516,429957,433867,437325,439799,442713,444689,447044,448186,450112,450772,451792,453068,452455,451561,450272,450138,449991,447842,446505,444795,442686,437904,432481,428779,426835,426445,426656,427296,427040,425172,422878,421379,418628,416084,412021,411187,411914,411766,410056,406959,405532,402569,400793,397166,396139,394023,393268,390732,387160,383866,380924,378688,376188,374718,372362,371361,369829,370037,370111,371031,373687,375227,376538,376708,377653,377994,377368,376464,375950,375319,374354,371481,370194,368449,367725,365128,361902,359896,359103,358420,356356,353287,351377,349779,347594,345708,345513,346766,348164,348315,347384,346262,346722,349865,354307,356985,358629,358013,357505,358385,360453,364067,364640,365900,366493,367710,367143,366962,366859,368440,369438,370660,370845,370931,372528,373663,374966,375036,375755,376269,376973,378081,379958,380598,379947,378849,378738,380353,381572,381403,380925,380027,380258,380506,383217,387179,390773,392402,392989,393347,394965,397418,399935,402483,406099,407419,408412,408192,409538,411597,413410,415349,415207,416468,418894,422388,424572,424653,423722,423230,426203,430726,434935,438043,439421,439071,438121,437973,436360,436295,437540,441799,444056,443475,441579,440080,438474,437447,436831,440164,443710,448011,449178,449550,449063,450697,456222,463946,472632,480867,489756,497752,508338,519161,532467,547837,565888,582027,593573,602510,612193,622153,630704,638463,644189,654247
394803,200,"Longview, TX",Msa,TX,79842,80017,80042,80271,80454,80728,80980,81347,81678,81974,82267,82668,83172,83436,83655,83763,83958,84145,84349,84672,84995,85344,85439,85498,85434,85600,85712,85902,86104,86422,86801,87169,87503,87830,87996,88160,88246,88419,88528,88684,88739,88855,88874,89077,89205,89393,89468,89607,89682,89880,90090,90411,90638,90937,91184,91584,91928,92351,92601,92854,93208,93804,94568,95499,96570,97625,98459,99096,,103441,105407,105691,105947,106394,106834,107421,107944,108705,109062,109552,109692,110249,110632,111400,111973,112705,113477,114619,115428,116286,116739,117517,118015,118876,119910,121020,121982,122483,122712,122620,122267,121831,121627,121542,121359,120529,119870,119271,119303,119243,119370,119287,119199,118905,118699,118395,118052,117687,117411,117293,117335,117452,117605,117654,117765,117761,117843,117811,117803,117660,117545,117359,117075,116753,116544,116340,116223,116104,116277,116365,116532,116584,116761,116874,117087,117268,117448,117524,117693,117958,118369,118739,119121,119448,119845,120264,120748,121191,121640,122038,122539,123049,123715,124346,125139,125907,126721,127482,128254,129018,129705,130338,131046,131753,132424,133014,133657,134355,135035,135695,136419,137236,138046,138721,139407,140110,140858,141627,142260,142988,143563,144336,144995,145812,146482,147179,147822,148550,149220,149886,150595,151391,152160,152824,153363,153830,154257,154787,155223,155638,156003,156487,156737,156935,,,,,144390,146322,149556,153617,155536,156260,156998,158323,159715,160174,160990,162060,164024,165993,166875,166540,166189,165534,164645,163433,163463,164087,164776,162748,160277,157253,155529,154214,153945,151781,148838,145924,144832,145081,147132,151662,156541,159612,161501,163651,165942,168957,172022,174817,176945,180144,183209,186843,189198
394429,201,"Burlington, VT",Msa,VT,145030,145588,146268,147351,148454,149412,150354,151330,152330,153717,154879,156161,157103,158356,159656,161123,162387,163513,164572,165638,166634,167834,169374,170915,172652,174254,176043,177718,179296,180927,182239,183366,184155,185057,186070,187376,188645,189915,191091,192146,193344,194471,195633,196752,197906,199285,200661,202267,203746,205438,207051,208914,211180,213714,216417,218699,220858,223349,225646,227955,229546,231661,233766,237248,240258,243167,245551,248394,251578,254390,255736,257078,257636,259250,261034,262656,264537,266010,267414,267969,267989,268485,269136,269523,269984,270284,269835,269405,269229,269746,269850,269533,269491,269428,269552,269443,270454,270484,271067,270046,267592,264831,261962,261717,261243,260219,259014,257854,258382,258918,259509,259461,261153,261983,261292,258572,256699,255940,254994,254150,253236,252946,253387,253619,253879,253640,254343,255374,256569,257815,258691,259319,259314,259419,259299,259999,259800,259310,258082,257229,256359,256078,256647,257500,257799,257611,257021,256622,256235,256135,256379,256286,256279,255932,256005,256432,257534,258597,259393,259648,259662,259694,259835,260165,260164,260047,260266,261018,261725,262497,262753,263386,263377,263830,263990,264326,264173,264234,264384,264812,265324,266514,267900,268966,269084,269100,269180,269351,269221,269053,269203,269441,269452,269664,270418,271331,271770,271910,272297,272734,273319,274108,275169,276599,278896,281149,283039,283844,284509,285562,286742,288638,290265,291869,293052,294281,295209,295636,295256,295613,296247,297269,298131,298770,299675,299961,300811,301719,303007,304196,305637,306615,307340,308070,309223,310860,312227,312869,313198,313676,314740,315167,317020,317572,320167,321364,323919,324766,325599,327329,330060,332999,336043,338262,341549,345836,351967,355852,361414,367417,375621,381699,386770,392350,397797,404315,410377
395002,202,"Prescott, AZ",Msa,AZ,146454,146560,146400,146395,146628,147329,148202,149448,150380,151215,151554,151965,152361,152840,153748,154811,155931,156722,157498,158181,159116,159982,160969,161813,162564,163291,164140,165133,166243,167384,168570,169805,170709,171583,172364,173319,174348,175094,176230,177298,178499,179420,180288,181389,182430,183483,184447,185364,186308,187461,189221,191402,193893,196463,199174,202541,205662,208619,211169,213854,217414,220611,224721,229530,236394,243665,250071,256754,264389,271992,278532,283795,288205,291284,295665,301217,307495,311789,314206,315172,315275,315400,314903,313265,312450,312564,313138,312429,310784,308941,306456,303575,300719,297721,294647,291918,290446,289572,287294,284335,279656,275326,271302,267430,265030,261867,259176,254182,249651,246001,242771,239255,235299,232079,228561,224525,219959,216309,213664,211738,210163,208654,207242,204493,202857,201016,200315,199531,198827,197916,196333,195252,192638,188766,185327,183915,183623,181528,178998,177465,177007,177249,176307,175880,175604,176253,177072,177587,177988,178966,180522,181700,182789,183952,186522,188955,190834,191820,192910,196109,199902,204313,207284,209501,211975,213891,216430,218688,221269,224715,227461,228526,228094,227633,228398,229837,230275,231580,231692,232988,232749,233692,234807,237425,238989,239421,239162,239160,240031,240980,242551,244213,246550,247551,248775,248982,249285,250620,252256,255039,256396,258063,259136,260877,262267,264617,266939,269722,271562,272722,274286,276141,278349,279780,282082,283442,286038,288005,290168,290958,292203,293983,296058,297372,298561,300447,302565,304784,305679,306688,307297,308242,309503,311313,312760,313606,314087,314119,314304,314689,317344,320691,324218,326028,327604,327921,329885,331743,336677,343198,351400,360079,367330,376697,385176,396642,405357,417748,428495,440904,450125,458752,465302,470208,475524,483013,492387
395114,203,"Springfield, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123633,123801,123881,124033,124286,124621,124927,124808,124335,123915,123710,123622,123488,123630,123943,124289,124503,124671,124897,124797,124404,123833,123794,124149,124384,124235,123824,123312,122955,122701,122807,122562,122239,121847,121712,121663,121695,121746,121842,121935,122237,122543,122892,123025,123310,123662,124122,124420,124648,124748,124839,124688,124555,124218,123945,123719,123451,123284,123498,124023,124714,124884,124943,124600,124479,124539,124863,125078,125249,125711,126054,126432,126602,126926,127108,127250,127324,127366,127201,127100,127281,127719,128011,128188,128330,128558,128528,128440,128313,128484,128959,130068,130702,130895,130450,130767,131234,131609,131565,131597,131722,131846,131873,131553,131375,131222,131426,131301,130954,130575,130446,130556,130858,131041,131068,131137,131372,131751,132088,132391,132835,133172,133428,133573,133597,133841,133793,133873,133867,134006,134001,133789,133571,133430,133506,133615,133797,133917,134061,134128,134335,134585,134785,134722,134602,134572,134672,134856,135139,135480,135754,135930,136002,136059,136233,136175,136189,136092,136415,136663,136902,136858,136992,137157,137327,137359,137390,137508,137748,138064,138563,139410,140390,141373,142014,142660,143232,143822,144568,145686,146875,148078,149065,150199,151311,152652,153671,154710,
395174,204,"Tyler, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142077,140332,139838,138637,138412,137909,137520,137094,138943,140562,142167,142039,141378,141087,140489,140355,140297,140021,140224,140085,139823,139294,138664,137865,137084,136728,136731,137028,137171,137102,136633,136314,135954,135838,135551,135850,135983,135952,135640,135498,135329,135523,135928,136528,136686,136571,136572,136789,137259,137894,138489,139059,139520,140099,140682,140978,141320,141659,142344,142683,142956,143328,144018,145045,146007,146991,147813,148135,148284,148234,148711,149372,150196,150930,151626,152327,153360,154499,155473,156098,156155,156098,156231,156861,157639,158290,158975,159793,160576,161486,162280,163135,163813,164217,164776,165620,166910,,164897,163943,164902,166491,167824,168404,168362,168129,169042,170030,171275,171958,172956,173622,174438,174486,174621,174831,175175,175630,175550,175632,175650,175981,177025,178460,181325,182548,184562,185446,187624,,181983,179364,180802,182146,182986,183920,184632,185517,186361,187917,189967,192124,193796,194706,195241,195870,197430,199663,202607,205684,209253,213617,217264,219945,221497,223109,226282,230415,234891
394773,205,"Las Cruces, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,154317,154632,154769,155070,155243,155843,156328,156722,156679,157044,157583,157658,158268,158689,159861,160523,161642,162526,163330,163719,164292,164758,165488,166462,167369,169015,170911,173277,174772,175967,176870,178224,179481,181116,182644,185126,187025,188953,190036,191829,193596,195232,197227,199226,201259,202695,204363,206042,208130,209702,211663,213536,215947,218005,219883,221334,223243,224687,226474,227990,229593,230836,231849,232018,231980,232008,232886,233256,233250,233060,232959,232811,232755,233146,233477,232959,231959,230595,228368,227337,228082,230130,229860,,220821,217175,214796,208487,203208,200317,201111,198254,194906,195401,199204,203000,201915,200138,196660,193549,191223,190645,186805,183223,179650,180544,181126,182405,181492,177932,173781,171102,171602,171483,171525,170867,170781,170131,170431,169654,168741,168337,168709,169669,168551,167960,166656,166357,164384,163880,163320,164537,164534,165614,167378,168852,171363,169739,168484,165881,167802,169120,171641,172683,174320,173868,172170,170247,167900,167657,166397,165412,164499,164279,164440,164306,165517,166425,166776,166310,167018,166991,167466,167213,168162,167577,166025,163718,162665,163344,164948,166461,166440,166219,166691,168118,168970,168304,167162,166611,166198,166744,167561,168987,170115,170415,170807,170762,171019,170241,170113,170238,171699,172813,174528,175756,177369,178943,181788,185511,188950,191352,191841,191332,190424,190609,191140,191880,191808,191613,188277,184591,180486,179767,179558,181060,182280,182995,183447,184407,186449,188973,191983,195317,197719,199659,200965,202912,205473,208655,212470,216014,219026,221813,224933,228635,231229,233384,235035,238190
394585,206,"Fargo, ND",Msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186673,186893,186762,186210,185222,184189,183402,183551,183873,183794,182927,182288,182113,181667,180561,179516,179313,179585,180614,181321,182521,182574,182396,181574,181125,180557,180654,180769,179969,177825,175644,174378,173425,172669,171772,171052,170232,169783,169643,169682,170151,171158,171864,172183,172183,172975,173955,175189,176152,177356,178377,179310,180311,181310,182295,182895,183663,184565,185625,186622,187159,187808,188138,189018,190039,191576,192417,194298,195546,,199579,200325,199090,200370,201874,204192,207562,210699,212865,213315,213187,213547,214922,216562,217807,219155,220266,221298,221325,221847,222529,223345,223970,224521,224900,225521,225619,225230,224419,224122,224377,225375,226244,226378,226313,226176,227258,228055,228801,229089,230017,230220,230258,229350,229255,229142,229207,228816,228823,228991,229787,230663,230782,230283,229494,229435,229879,230410,230877,231425,231938,232550,232762,232652,232360,232487,232890,233435,234204,235007,235979,236584,236979,237887,239358,242043,244406,246623,248734,251188,253526,255418,257837,260056,262427,264124,266617,268878,271420
394691,207,"Houma, LA",Msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134995,134998,135181,135426,135703,135868,136052,136230,136133,135806,135404,135242,135202,134958,134714,134982,135538,135892,135615,135234,134964,134858,134716,134469,134119,133866,134111,134723,135400,135701,135782,135836,135902,136023,136119,135917,136013,136172,136949,137514,136741,135848,134699,134693,134238,133984,133556,132953,132905,133128,134131,134603,135245,135686,135928,136123,136344,136624,136963,137106,137447,137577,137886,137854,138173,138617,139119,139381,139647,140218,141007,141603,142119,142487,143000,143341,143742,144033,144322,144560,144811,145257,145138,145091,144984,145408,145797,146148,146643,147094,147512,147745,148045,148250,148498,148783,149026,149020,149186,149491,150094,150402,150648,150953,151263,151548,151750,151957,152133,152317,152372,152251,152236,152289,152687,153112,153715,154312,155084,155887,156632,157181,157483,157850,158358,159042,159297,159422,159577,,,,,173070,172096,171780,167584,164236,161076,161153,161340,160818,160360,159724,160047,161069,162361,163583,164440,165272,165994,167044,168064,168909,169524,171515,173575,175612,176196
395030,208,"Rochester, MN",Msa,MN,135355,135985,136651,138121,139531,140960,142424,143912,145403,146572,148033,149304,150764,151950,153197,154426,155852,156617,157175,157152,157727,158362,159081,159748,160376,160973,161369,161796,161798,162093,162242,163407,164257,165194,165460,165586,165745,165820,165539,164210,164189,164821,166351,166776,167235,167799,168382,168919,169140,169382,169788,170613,171474,172194,172695,173087,173691,174330,174902,175181,175624,176067,176662,177131,177747,178235,178645,179000,179415,179905,180399,180651,180918,181219,181710,182149,182465,182608,182350,182243,182401,182770,182823,182840,182907,183100,182993,182786,182450,182094,181621,181337,181172,181153,181129,181041,181037,180978,180821,180273,179229,178178,177291,177042,176868,176589,176050,175880,175677,175431,174581,173883,172988,171929,170762,169584,168573,168241,168994,170211,171141,171554,173989,174340,174029,171230,169972,168646,166430,164334,162219,161073,159648,158702,157851,157600,157152,157191,157378,158288,159123,159322,159369,159248,159232,159907,160560,161808,162175,162223,162208,162102,162298,162505,162706,162933,163032,163516,164100,164647,165365,166196,167408,168489,169536,170654,171005,171473,171639,172335,173319,174649,175815,176296,176290,176226,176238,176077,175877,175699,175928,176963,178036,179492,180376,181565,182023,182659,183468,184612,185887,187078,188660,189797,190783,191496,193130,195210,197549,199071,199988,200327,200854,201229,201824,202949,204266,206512,208493,210608,211761,212855,214236,216012,217803,219065,219787,220223,221036,222322,223624,224768,225517,226381,227119,227810,228542,229455,230474,231315,232002,232735,233347,234093,235221,236608,238102,239533,240189,240773,241409,241878,242171,242763,244649,246533,248009,248914,249909,251091,253178,256341,259929,262576,265516,267541,270421,273296,277041,280996,283826,286745,289491,292773,295888,299108,301815
394597,209,"Florence, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106013,106531,106883,107887,108739,109531,110055,110666,111119,111815,112366,113011,113494,114029,114786,115371,115784,115963,116254,116703,117225,117559,117689,117884,117981,117895,117730,117544,117687,117450,116941,116375,115594,115163,114531,114134,113684,113192,112980,112997,113604,114251,114558,114321,113729,112710,111544,110472,109795,109174,108351,107761,107262,107104,106852,106767,106608,106547,106356,106207,105911,105471,104992,104369,103768,103112,102559,102148,101784,101513,101314,101489,101949,102462,102801,102772,102509,102424,102601,102869,102811,102668,102683,102646,102516,102461,102650,102840,102723,102479,102257,102325,102563,102979,103189,103451,103759,104188,104584,104793,105273,105363,105949,106136,106236,105924,106253,107021,107727,107973,108213,108196,108238,108414,108866,109157,109408,109771,110345,110546,110551,110406,110663,111138,111543,111895,112138,112458,112825,113100,113199,113122,113013,113179,113128,113278,113489,113933,114253,114629,115144,115943,116486,116795,116927,117170,117781,118434,119452,120204,120856,120991,121093,121306,121548,121774,121836,121680,121501,121473,121619,121982,122209,122519,122759,122969,123067,123123,123393,123907,124263,124604,124726,125240,125523,125952,126301,126716,127158,127434,128047,128680,129760,130789,132249,133757,134999,136403,137632,139364,140918,142521,144457,146718,148963,151186,153701,156240,158505
